response_id,respondent_id,timestamp,department,department_ja,role,role_ja,usage_frequency,usage_frequency_ja,incident_experience,vendor_id,vendor_name,performance_incident_response_speed,performance_sla_achievement,performance_problem_resolution,performance_communication_speed,performance_availability_maintenance,technical_expertise,technical_troubleshooting,technical_new_tech_adaptation,technical_documentation_quality,technical_proposal,business_process_understanding,business_impact_consideration,business_prioritization,business_stakeholder_management,business_cost_awareness,improvement_proposal_quality,improvement_proposal_frequency,improvement_proactive_attitude,improvement_innovation,improvement_long_term_perspective,comment
278,70,2025-11-04 05:09:12,logistics,物流部門,leader,リーダー,high,高頻度,False,B,B社,3,3,5,5,4,1,5,1,3,3,2,3,1,3,5,5,5,5,3,2,一部対応に遅れが見られることがあります。
279,70,2025-11-19 01:12:12,logistics,物流部門,leader,リーダー,high,高頻度,False,C,C社,3,5,3,5,2,3,5,1,5,3,5,4,3,2,1,1,4,2,2,1,一部対応に遅れが見られることがあります。
280,70,2025-10-30 02:24:12,logistics,物流部門,leader,リーダー,high,高頻度,False,D,D社,3,5,2,4,5,1,5,5,3,5,3,1,5,5,3,3,4,2,1,2,
281,71,2025-10-29 04:00:12,it,IT部門,manager,マネージャー,high,高頻度,False,A,A社,2,5,1,2,3,5,2,5,3,4,4,2,4,3,2,2,4,4,1,5,
282,71,2025-10-25 01:03:12,it,IT部門,manager,マネージャー,high,高頻度,False,B,B社,5,5,3,5,4,3,4,3,5,3,2,2,2,3,1,5,5,1,5,1,
283,71,2025-11-12 04:27:12,it,IT部門,manager,マネージャー,high,高頻度,False,C,C社,1,2,2,3,5,3,4,4,5,1,5,1,2,3,5,3,2,3,3,2,
284,71,2025-10-27 04:53:12,it,IT部門,manager,マネージャー,high,高頻度,False,D,D社,4,2,2,1,1,1,2,1,4,4,4,4,4,2,1,2,5,2,2,2,
285,72,2025-10-29 01:37:12,finance,経理財務部門,specialist,スペシャリスト,high,高頻度,False,A,A社,1,3,4,1,1,5,3,5,4,4,4,2,1,4,5,4,3,2,2,4,
286,72,2025-10-25 22:50:12,finance,経理財務部門,specialist,スペシャリスト,high,高頻度,False,B,B社,5,1,1,1,1,4,3,4,3,3,2,4,1,5,4,4,5,1,1,5,改善提案が的確で、ビジネスに貢献してくれています。
287,72,2025-11-03 21:55:12,finance,経理財務部門,specialist,スペシャリスト,high,高頻度,False,C,C社,4,5,2,2,1,5,5,5,3,4,5,4,3,3,5,2,5,1,5,4,一部対応に遅れが見られることがあります。
288,72,2025-11-04 00:14:12,finance,経理財務部門,specialist,スペシャリスト,high,高頻度,False,D,D社,5,1,3,4,3,2,1,5,1,3,4,3,4,4,5,1,1,5,1,1,
289,73,2025-11-22 00:43:12,business,業務部門,specialist,スペシャリスト,low,低頻度,True,A,A社,3,1,4,5,4,4,3,1,1,2,4,1,1,5,5,2,1,3,1,4,今後も継続して利用したいと思います。
290,73,2025-11-18 00:42:12,business,業務部門,specialist,スペシャリスト,low,低頻度,True,B,B社,4,3,1,3,2,3,1,1,4,5,1,4,4,5,3,2,1,1,5,5,
291,73,2025-11-19 19:56:12,business,業務部門,specialist,スペシャリスト,low,低頻度,True,C,C社,3,5,5,3,3,4,4,5,4,2,4,5,5,3,5,1,5,2,3,3,
292,73,2025-10-25 02:29:12,business,業務部門,specialist,スペシャリスト,low,低頻度,True,D,D社,1,5,3,2,3,3,1,2,1,3,1,1,2,3,2,1,2,2,2,3,
293,74,2025-11-23 23:40:12,it,IT部門,executive,役員,medium,中頻度,False,A,A社,1,4,2,1,2,3,4,5,1,3,5,2,2,2,2,3,3,4,3,1,改善提案が的確で、ビジネスに貢献してくれています。
294,74,2025-11-13 20:15:12,it,IT部門,executive,役員,medium,中頻度,False,B,B社,4,1,2,2,2,4,2,5,2,2,5,3,2,4,1,3,3,1,4,3,
295,74,2025-11-24 04:28:12,it,IT部門,executive,役員,medium,中頻度,False,C,C社,4,1,3,4,1,3,2,3,2,1,5,2,4,4,3,1,2,5,4,4,コミュニケーションが取りやすく、信頼できるパートナーです。
296,74,2025-11-17 18:41:12,it,IT部門,executive,役員,medium,中頻度,False,D,D社,5,2,2,4,3,3,5,3,1,1,3,2,4,3,1,4,2,3,4,1,
297,75,2025-10-30 19:05:12,business,業務部門,specialist,スペシャリスト,high,高頻度,True,A,A社,5,4,4,5,5,2,3,3,2,1,5,1,3,5,2,4,3,5,5,5,
298,75,2025-10-28 21:34:12,business,業務部門,specialist,スペシャリスト,high,高頻度,True,B,B社,3,2,1,5,2,5,5,2,5,3,4,2,2,3,2,2,4,2,1,1,
299,75,2025-11-09 04:33:12,business,業務部門,specialist,スペシャリスト,high,高頻度,True,C,C社,4,2,4,4,2,5,4,2,4,4,2,4,3,5,4,5,1,5,3,1,技術的な知識が豊富で、安心して任せられます。
300,75,2025-11-11 21:55:12,business,業務部門,specialist,スペシャリスト,high,高頻度,True,D,D社,1,2,2,4,4,2,5,5,4,3,1,2,2,5,5,2,1,2,2,2,
301,76,2025-11-15 23:15:12,hr,人事部門,leader,リーダー,medium,中頻度,False,A,A社,5,3,5,4,5,4,1,3,1,4,3,3,3,3,2,2,3,2,4,2,
302,76,2025-11-04 21:04:12,hr,人事部門,leader,リーダー,medium,中頻度,False,B,B社,5,3,1,2,5,1,4,2,3,2,5,3,3,1,1,5,2,2,3,1,
303,76,2025-11-12 20:15:12,hr,人事部門,leader,リーダー,medium,中頻度,False,C,C社,1,2,1,4,2,1,2,1,1,5,5,5,5,4,1,1,4,2,4,3,
304,76,2025-11-19 20:45:12,hr,人事部門,leader,リーダー,medium,中頻度,False,D,D社,5,4,3,3,1,1,3,5,2,4,2,3,3,5,5,4,3,2,4,2,
305,77,2025-10-28 03:27:12,finance,経理財務部門,staff,一般社員,high,高頻度,False,A,A社,3,1,3,1,4,2,4,4,3,1,2,2,4,5,5,2,1,4,2,5,
306,77,2025-11-22 23:02:12,finance,経理財務部門,staff,一般社員,high,高頻度,False,B,B社,4,4,5,4,5,2,4,5,2,3,3,3,3,1,4,5,5,5,5,4,
307,77,2025-11-15 00:51:12,finance,経理財務部門,staff,一般社員,high,高頻度,False,C,C社,1,5,1,1,2,3,1,4,5,2,1,1,2,2,3,3,2,4,1,2,
308,77,2025-11-23 21:30:12,finance,経理財務部門,staff,一般社員,high,高頻度,False,D,D社,4,3,5,2,5,1,3,3,2,1,5,3,3,1,1,2,5,4,5,1,
309,78,2025-11-12 04:41:12,hr,人事部門,executive,役員,medium,中頻度,False,A,A社,5,1,3,1,4,4,2,4,5,2,3,4,1,1,5,4,3,1,3,3,
310,78,2025-10-27 23:20:12,hr,人事部門,executive,役員,medium,中頻度,False,B,B社,5,1,3,2,4,4,4,3,5,5,4,1,2,5,1,1,1,1,5,4,全体的に満足していますが、ドキュメントの質を向上してほしいです。
311,78,2025-11-15 04:17:12,hr,人事部門,executive,役員,medium,中頻度,False,C,C社,1,5,1,3,3,1,4,1,2,3,4,5,1,4,5,2,4,1,3,2,
312,78,2025-10-28 04:16:12,hr,人事部門,executive,役員,medium,中頻度,False,D,D社,3,5,4,2,2,1,1,4,2,3,3,4,2,1,2,2,5,3,3,3,もう少しコストを抑えられると助かります。
313,79,2025-10-26 00:00:12,logistics,物流部門,executive,役員,medium,中頻度,True,A,A社,2,2,2,2,4,1,5,5,5,5,5,2,4,2,1,5,4,1,1,3,
314,79,2025-11-07 04:49:12,logistics,物流部門,executive,役員,medium,中頻度,True,B,B社,1,3,3,5,3,2,2,3,3,3,3,2,4,3,2,3,1,5,2,3,技術的な知識が豊富で、安心して任せられます。
315,79,2025-10-27 03:07:12,logistics,物流部門,executive,役員,medium,中頻度,True,C,C社,2,3,3,4,3,2,3,5,5,4,5,2,4,1,1,3,5,4,1,1,
316,79,2025-11-03 19:20:12,logistics,物流部門,executive,役員,medium,中頻度,True,D,D社,2,4,4,4,5,2,4,2,4,2,2,4,1,1,3,1,4,5,5,5,
317,80,2025-11-07 01:32:12,finance,経理財務部門,leader,リーダー,high,高頻度,False,A,A社,3,2,4,3,5,5,4,3,5,1,3,4,5,2,4,4,4,1,3,3,
318,80,2025-11-07 00:06:12,finance,経理財務部門,leader,リーダー,high,高頻度,False,B,B社,2,2,5,3,3,4,2,4,3,5,5,4,2,4,2,1,5,3,4,4,全体的に満足していますが、ドキュメントの質を向上してほしいです。
319,80,2025-11-22 02:11:12,finance,経理財務部門,leader,リーダー,high,高頻度,False,C,C社,2,2,5,4,5,4,5,3,4,4,3,1,4,1,5,2,1,3,4,2,
320,80,2025-10-29 00:37:12,finance,経理財務部門,leader,リーダー,high,高頻度,False,D,D社,3,2,2,5,4,3,4,5,1,1,3,1,2,1,3,2,4,4,3,4,
321,81,2025-11-17 03:07:12,it,IT部門,leader,リーダー,high,高頻度,True,A,A社,2,3,2,4,1,2,2,1,1,1,5,2,1,4,1,3,3,5,1,1,
322,81,2025-11-02 04:17:12,it,IT部門,leader,リーダー,high,高頻度,True,B,B社,2,3,1,5,4,5,1,3,3,5,5,3,5,2,2,4,5,2,2,1,
323,81,2025-11-23 03:15:12,it,IT部門,leader,リーダー,high,高頻度,True,C,C社,2,2,5,3,3,5,5,4,5,4,1,2,1,1,1,5,2,5,1,4,
324,81,2025-11-09 01:53:12,it,IT部門,leader,リーダー,high,高頻度,True,D,D社,1,4,3,1,3,4,3,2,2,1,3,5,2,4,1,4,2,1,3,5,
325,82,2025-11-20 03:43:12,finance,経理財務部門,manager,マネージャー,medium,中頻度,False,A,A社,1,1,5,3,4,2,4,1,3,1,4,1,5,1,1,2,1,2,3,1,
326,82,2025-11-03 22:19:12,finance,経理財務部門,manager,マネージャー,medium,中頻度,False,B,B社,1,1,3,3,5,3,2,2,4,4,3,4,5,3,4,5,3,3,2,1,
327,82,2025-11-22 19:43:12,finance,経理財務部門,manager,マネージャー,medium,中頻度,False,C,C社,3,4,4,2,5,2,1,3,4,3,3,1,1,5,4,4,4,4,5,4,今後も継続して利用したいと思います。
328,82,2025-11-22 01:41:12,finance,経理財務部門,manager,マネージャー,medium,中頻度,False,D,D社,5,2,5,2,3,1,3,5,1,1,5,4,4,3,5,4,2,4,5,1,
329,83,2025-11-18 02:02:12,finance,経理財務部門,executive,役員,low,低頻度,True,A,A社,2,3,4,2,2,2,2,5,4,2,3,5,2,1,2,5,1,3,2,5,今後も継続して利用したいと思います。
330,83,2025-11-13 04:50:12,finance,経理財務部門,executive,役員,low,低頻度,True,B,B社,2,1,2,2,5,1,2,4,3,4,3,5,3,2,3,2,3,1,5,5,
331,83,2025-11-03 18:57:12,finance,経理財務部門,executive,役員,low,低頻度,True,C,C社,3,5,2,5,4,1,3,5,4,1,4,1,3,5,3,4,3,3,4,5,
332,83,2025-11-20 23:37:12,finance,経理財務部門,executive,役員,low,低頻度,True,D,D社,2,5,1,4,5,3,1,1,3,5,5,4,1,3,3,5,1,1,5,2,もう少しコストを抑えられると助かります。
333,84,2025-11-08 21:48:12,it,IT部門,manager,マネージャー,high,高頻度,False,A,A社,1,4,5,1,4,4,1,5,2,2,3,5,2,4,1,2,1,2,5,5,
334,84,2025-11-18 22:47:12,it,IT部門,manager,マネージャー,high,高頻度,False,B,B社,5,2,4,3,3,2,5,4,1,1,2,2,2,2,4,5,4,3,5,5,
335,84,2025-11-02 04:10:12,it,IT部門,manager,マネージャー,high,高頻度,False,C,C社,4,1,3,5,5,1,4,3,4,2,1,2,1,3,2,5,1,1,4,2,コミュニケーションが取りやすく、信頼できるパートナーです。
336,84,2025-11-21 23:01:12,it,IT部門,manager,マネージャー,high,高頻度,False,D,D社,2,2,2,1,4,2,3,3,3,2,4,4,2,4,1,4,4,2,5,3,
337,85,2025-10-25 02:38:12,logistics,物流部門,specialist,スペシャリスト,high,高頻度,True,A,A社,1,1,2,5,3,4,3,5,5,3,3,1,4,1,4,2,4,3,4,1,一部対応に遅れが見られることがあります。
338,85,2025-10-26 22:12:12,logistics,物流部門,specialist,スペシャリスト,high,高頻度,True,B,B社,4,4,3,5,2,4,3,2,1,2,2,5,1,4,4,4,5,4,2,5,
339,85,2025-11-07 02:01:12,logistics,物流部門,specialist,スペシャリスト,high,高頻度,True,C,C社,5,4,4,3,4,5,1,3,2,3,3,1,4,3,2,1,3,3,1,1,
340,85,2025-11-17 22:10:12,logistics,物流部門,specialist,スペシャリスト,high,高頻度,True,D,D社,4,5,4,4,2,4,4,5,3,4,3,2,2,3,2,1,3,5,2,4,一部対応に遅れが見られることがあります。
341,86,2025-11-09 05:11:12,finance,経理財務部門,executive,役員,low,低頻度,True,A,A社,1,2,5,2,2,3,5,4,2,3,5,5,1,1,2,2,3,3,1,1,今後も継続して利用したいと思います。
342,86,2025-11-09 02:16:12,finance,経理財務部門,executive,役員,low,低頻度,True,B,B社,4,5,5,4,1,1,2,5,2,5,5,1,2,4,1,5,5,5,2,2,
343,86,2025-10-24 19:44:12,finance,経理財務部門,executive,役員,low,低頻度,True,C,C社,3,2,1,3,5,5,2,3,4,1,5,3,1,4,5,4,4,2,1,1,一部対応に遅れが見られることがあります。
344,86,2025-11-01 01:10:12,finance,経理財務部門,executive,役員,low,低頻度,True,D,D社,4,5,2,3,4,3,3,4,4,4,2,4,2,1,2,4,4,3,1,1,
345,87,2025-10-31 23:08:12,logistics,物流部門,executive,役員,low,低頻度,False,A,A社,2,3,5,3,2,2,4,5,3,4,3,4,4,4,5,2,1,2,3,1,コミュニケーションが取りやすく、信頼できるパートナーです。
346,87,2025-11-11 23:56:12,logistics,物流部門,executive,役員,low,低頻度,False,B,B社,2,3,4,1,1,1,1,1,5,5,1,3,4,1,1,2,5,2,1,3,
347,87,2025-11-11 02:48:12,logistics,物流部門,executive,役員,low,低頻度,False,C,C社,3,3,3,4,3,4,4,4,3,3,4,2,2,2,5,1,1,1,1,3,
348,87,2025-11-07 02:47:12,logistics,物流部門,executive,役員,low,低頻度,False,D,D社,1,3,4,4,4,1,4,1,5,1,5,5,1,3,3,3,5,2,3,4,
349,88,2025-11-05 01:43:12,logistics,物流部門,staff,一般社員,high,高頻度,True,A,A社,2,1,2,5,2,2,1,2,2,3,5,4,3,2,5,2,1,2,5,2,コミュニケーションが取りやすく、信頼できるパートナーです。
350,88,2025-11-02 22:40:12,logistics,物流部門,staff,一般社員,high,高頻度,True,B,B社,5,3,4,5,5,5,3,4,1,2,3,3,4,5,2,3,2,3,5,1,
351,88,2025-10-27 21:46:12,logistics,物流部門,staff,一般社員,high,高頻度,True,C,C社,2,4,1,5,1,5,4,1,3,3,3,3,4,5,1,2,3,3,3,1,技術的な知識が豊富で、安心して任せられます。
352,88,2025-10-28 03:14:12,logistics,物流部門,staff,一般社員,high,高頻度,True,D,D社,2,4,2,3,2,5,2,3,3,4,2,2,3,5,2,5,3,4,4,1,
353,89,2025-11-15 20:38:12,logistics,物流部門,executive,役員,high,高頻度,False,A,A社,1,1,3,4,5,4,1,3,5,1,2,2,2,1,3,5,4,1,1,1,
354,89,2025-10-31 01:43:12,logistics,物流部門,executive,役員,high,高頻度,False,B,B社,4,3,1,3,2,3,5,2,2,3,5,1,1,4,2,1,2,2,1,3,
355,89,2025-11-17 04:14:12,logistics,物流部門,executive,役員,high,高頻度,False,C,C社,2,3,2,1,4,3,3,4,2,1,3,4,2,2,2,1,3,1,3,4,
356,89,2025-11-10 03:44:12,logistics,物流部門,executive,役員,high,高頻度,False,D,D社,3,3,3,5,4,1,1,4,5,1,1,1,5,2,2,3,4,5,3,5,コミュニケーションが取りやすく、信頼できるパートナーです。
357,90,2025-10-27 21:44:12,business,業務部門,specialist,スペシャリスト,high,高頻度,False,A,A社,4,5,1,3,4,4,5,4,2,2,4,3,4,2,4,2,2,2,4,2,対応は迅速でしたが、もう少し詳細な説明が欲しかったです。
358,90,2025-10-31 23:37:12,business,業務部門,specialist,スペシャリスト,high,高頻度,False,B,B社,5,2,1,3,1,5,5,2,4,2,3,5,5,2,3,4,3,1,5,1,
359,90,2025-11-02 19:11:12,business,業務部門,specialist,スペシャリスト,high,高頻度,False,C,C社,1,5,2,1,4,5,4,4,1,4,3,5,4,5,2,1,1,4,2,4,
360,90,2025-11-10 20:43:12,business,業務部門,specialist,スペシャリスト,high,高頻度,False,D,D社,5,2,5,2,5,2,4,3,3,5,2,2,4,2,2,4,5,4,5,5,
361,91,2025-10-25 19:01:12,sales,営業部門,manager,マネージャー,high,高頻度,False,A,A社,4,3,1,4,2,2,4,1,1,1,4,5,5,4,2,4,2,2,1,4,
362,91,2025-11-02 21:06:12,sales,営業部門,manager,マネージャー,high,高頻度,False,B,B社,4,3,1,2,3,5,1,3,3,5,5,5,5,5,1,2,4,5,3,3,
363,91,2025-11-21 01:32:12,sales,営業部門,manager,マネージャー,high,高頻度,False,C,C社,4,5,3,5,5,5,1,3,4,4,3,5,2,2,4,3,2,4,4,5,全体的に満足していますが、ドキュメントの質を向上してほしいです。
364,91,2025-11-20 19:02:12,sales,営業部門,manager,マネージャー,high,高頻度,False,D,D社,5,5,4,3,5,4,3,1,2,1,5,3,5,1,1,2,4,4,5,4,
365,92,2025-11-03 01:56:12,logistics,物流部門,manager,マネージャー,medium,中頻度,False,A,A社,4,2,2,1,4,3,4,3,5,1,3,5,2,3,4,1,2,5,4,3,全体的に満足していますが、ドキュメントの質を向上してほしいです。
366,92,2025-11-07 23:37:12,logistics,物流部門,manager,マネージャー,medium,中頻度,False,B,B社,5,4,2,1,1,2,5,2,4,5,5,5,2,3,2,4,4,1,5,4,
367,92,2025-11-23 18:42:12,logistics,物流部門,manager,マネージャー,medium,中頻度,False,C,C社,4,2,5,4,2,3,2,1,1,3,4,5,2,3,3,2,3,4,1,4,
368,92,2025-11-24 01:33:12,logistics,物流部門,manager,マネージャー,medium,中頻度,False,D,D社,3,5,5,2,1,4,3,3,5,2,2,1,4,5,5,2,1,3,2,5,改善提案が的確で、ビジネスに貢献してくれています。
369,93,2025-11-19 19:51:12,it,IT部門,staff,一般社員,medium,中頻度,False,A,A社,4,5,2,4,2,5,1,5,2,3,4,3,4,2,5,2,3,4,4,3,コミュニケーションが取りやすく、信頼できるパートナーです。
370,93,2025-11-08 20:02:12,it,IT部門,staff,一般社員,medium,中頻度,False,B,B社,5,1,5,3,2,3,3,3,4,5,1,2,5,5,2,1,1,1,4,1,対応は迅速でしたが、もう少し詳細な説明が欲しかったです。
371,93,2025-11-14 04:29:12,it,IT部門,staff,一般社員,medium,中頻度,False,C,C社,2,5,3,4,1,5,3,2,5,2,2,1,4,4,1,3,3,1,2,2,今後も継続して利用したいと思います。
372,93,2025-10-28 21:17:12,it,IT部門,staff,一般社員,medium,中頻度,False,D,D社,4,1,2,1,5,5,3,4,4,3,4,4,5,1,3,2,3,2,4,5,
373,94,2025-11-11 22:31:12,sales,営業部門,specialist,スペシャリスト,medium,中頻度,False,A,A社,2,4,5,1,2,1,3,3,4,2,1,3,4,1,4,1,2,3,4,3,
374,94,2025-10-31 20:01:12,sales,営業部門,specialist,スペシャリスト,medium,中頻度,False,B,B社,3,2,2,5,1,3,2,4,2,1,3,3,1,3,2,4,5,1,5,4,
375,94,2025-11-18 01:04:12,sales,営業部門,specialist,スペシャリスト,medium,中頻度,False,C,C社,1,2,4,5,2,3,4,5,3,3,3,4,1,3,3,5,4,5,5,3,もう少しコストを抑えられると助かります。
376,94,2025-11-13 03:40:12,sales,営業部門,specialist,スペシャリスト,medium,中頻度,False,D,D社,3,1,1,3,3,5,5,3,5,2,5,4,5,3,3,1,4,3,2,2,
377,95,2025-11-18 02:50:12,logistics,物流部門,manager,マネージャー,high,高頻度,False,A,A社,4,2,2,2,5,4,3,1,2,2,2,4,4,2,4,5,4,3,1,2,技術的な知識が豊富で、安心して任せられます。
378,95,2025-11-08 01:45:12,logistics,物流部門,manager,マネージャー,high,高頻度,False,B,B社,2,5,1,4,4,1,3,4,4,2,3,2,4,4,3,2,1,5,4,1,改善提案が的確で、ビジネスに貢献してくれています。
379,95,2025-11-21 03:53:12,logistics,物流部門,manager,マネージャー,high,高頻度,False,C,C社,2,3,5,3,2,5,3,5,2,3,2,5,2,4,1,2,4,4,1,1,
380,95,2025-11-03 04:05:12,logistics,物流部門,manager,マネージャー,high,高頻度,False,D,D社,5,1,1,5,3,2,4,1,3,4,3,3,3,4,1,1,4,5,2,2,
381,96,2025-10-26 04:13:12,it,IT部門,leader,リーダー,medium,中頻度,False,A,A社,2,2,2,4,4,2,1,1,5,3,5,5,5,4,1,5,2,5,2,5,
382,96,2025-10-27 22:06:12,it,IT部門,leader,リーダー,medium,中頻度,False,B,B社,5,1,4,5,4,1,1,1,3,5,4,5,3,3,3,2,3,4,5,5,
383,96,2025-10-30 23:08:12,it,IT部門,leader,リーダー,medium,中頻度,False,C,C社,1,1,5,4,2,4,2,1,1,3,5,4,3,1,1,4,4,4,4,4,
384,96,2025-10-26 20:41:12,it,IT部門,leader,リーダー,medium,中頻度,False,D,D社,4,3,2,2,1,5,1,3,5,2,1,2,5,3,4,3,5,4,3,1,
385,97,2025-10-30 02:30:12,it,IT部門,specialist,スペシャリスト,high,高頻度,False,A,A社,5,5,5,3,2,3,3,3,3,1,3,1,4,4,3,3,4,4,2,4,技術的な知識が豊富で、安心して任せられます。
386,97,2025-10-29 18:52:12,it,IT部門,specialist,スペシャリスト,high,高頻度,False,B,B社,1,1,3,4,3,1,3,3,4,3,1,2,5,3,5,2,1,4,4,1,今後も継続して利用したいと思います。
387,97,2025-11-08 03:56:12,it,IT部門,specialist,スペシャリスト,high,高頻度,False,C,C社,2,2,1,1,4,4,3,5,5,3,1,5,3,4,3,5,1,5,1,2,
388,97,2025-11-02 18:40:12,it,IT部門,specialist,スペシャリスト,high,高頻度,False,D,D社,2,4,3,1,2,3,2,5,5,2,2,2,4,5,4,2,1,2,5,5,
389,98,2025-11-02 23:10:12,hr,人事部門,specialist,スペシャリスト,high,高頻度,False,A,A社,1,1,2,4,1,2,3,5,2,1,3,4,1,1,5,5,4,2,1,5,全体的に満足していますが、ドキュメントの質を向上してほしいです。
390,98,2025-11-21 01:30:12,hr,人事部門,specialist,スペシャリスト,high,高頻度,False,B,B社,2,1,4,4,2,2,1,2,4,1,1,1,5,5,3,4,2,1,2,2,コミュニケーションが取りやすく、信頼できるパートナーです。
391,98,2025-11-14 22:25:12,hr,人事部門,specialist,スペシャリスト,high,高頻度,False,C,C社,1,3,5,4,5,3,4,5,1,5,4,4,5,2,1,5,5,2,2,4,
392,98,2025-11-02 05:03:12,hr,人事部門,specialist,スペシャリスト,high,高頻度,False,D,D社,5,5,1,1,1,1,4,3,3,3,1,1,4,3,2,2,4,2,1,4,
393,99,2025-11-14 21:53:12,hr,人事部門,staff,一般社員,medium,中頻度,False,A,A社,5,4,5,1,3,2,5,3,2,1,4,5,1,2,2,4,2,5,2,3,対応は迅速でしたが、もう少し詳細な説明が欲しかったです。
394,99,2025-10-28 02:40:12,hr,人事部門,staff,一般社員,medium,中頻度,False,B,B社,1,2,2,4,4,5,1,2,3,1,2,1,1,3,1,1,2,4,4,1,
395,99,2025-11-13 21:24:12,hr,人事部門,staff,一般社員,medium,中頻度,False,C,C社,5,4,5,5,2,3,3,2,1,4,1,1,4,5,2,3,4,4,2,4,
396,99,2025-11-01 20:30:12,hr,人事部門,staff,一般社員,medium,中頻度,False,D,D社,5,2,1,5,1,3,4,5,1,4,5,1,2,4,2,2,4,5,5,2,
397,100,2025-10-25 21:16:12,finance,経理財務部門,manager,マネージャー,high,高頻度,True,A,A社,5,5,2,2,5,2,1,4,5,1,2,2,5,4,1,2,2,2,4,4,
398,100,2025-11-03 04:13:12,finance,経理財務部門,manager,マネージャー,high,高頻度,True,B,B社,3,2,5,3,1,1,4,2,1,5,4,2,5,3,1,2,2,5,3,5,
399,100,2025-11-20 04:24:12,finance,経理財務部門,manager,マネージャー,high,高頻度,True,C,C社,4,3,4,5,5,5,3,1,3,1,2,5,3,4,3,4,2,1,2,1,
400,100,2025-11-03 01:33:12,finance,経理財務部門,manager,マネージャー,high,高頻度,True,D,D社,2,3,2,1,3,1,4,3,4,2,1,1,4,5,3,1,4,4,2,3,
