respondent_id,performance_incident_response_speed_mean,performance_incident_response_speed_std,performance_incident_response_speed_count,performance_sla_achievement_mean,performance_sla_achievement_std,performance_sla_achievement_count,performance_problem_resolution_mean,performance_problem_resolution_std,performance_problem_resolution_count,performance_communication_speed_mean,performance_communication_speed_std,performance_communication_speed_count,performance_availability_maintenance_mean,performance_availability_maintenance_std,performance_availability_maintenance_count,technical_expertise_mean,technical_expertise_std,technical_expertise_count,technical_troubleshooting_mean,technical_troubleshooting_std,technical_troubleshooting_count,technical_new_tech_adaptation_mean,technical_new_tech_adaptation_std,technical_new_tech_adaptation_count,technical_documentation_quality_mean,technical_documentation_quality_std,technical_documentation_quality_count,technical_proposal_mean,technical_proposal_std,technical_proposal_count,business_process_understanding_mean,business_process_understanding_std,business_process_understanding_count,business_impact_consideration_mean,business_impact_consideration_std,business_impact_consideration_count,business_prioritization_mean,business_prioritization_std,business_prioritization_count,business_stakeholder_management_mean,business_stakeholder_management_std,business_stakeholder_management_count,business_cost_awareness_mean,business_cost_awareness_std,business_cost_awareness_count,improvement_proposal_quality_mean,improvement_proposal_quality_std,improvement_proposal_quality_count,improvement_proposal_frequency_mean,improvement_proposal_frequency_std,improvement_proposal_frequency_count,improvement_proactive_attitude_mean,improvement_proactive_attitude_std,improvement_proactive_attitude_count,improvement_innovation_mean,improvement_innovation_std,improvement_innovation_count,improvement_long_term_perspective_mean,improvement_long_term_perspective_std,improvement_long_term_perspective_count,avg_score,std_score,extreme_usage,median_usage,count,flag_zero_std,flag_extreme,is_anomaly
426,3.5,1.0,4,3.75,1.2583057392117916,4,3.0,1.4142135623730951,4,3.75,1.2583057392117916,4,1.75,0.9574271077563382,4,3.25,1.707825127659933,4,2.75,0.9574271077563381,4,4.5,1.0,4,3.75,1.2583057392117916,4,3.75,1.2583057392117916,4,2.75,0.9574271077563381,4,4.5,0.5773502691896258,4,3.25,1.707825127659933,4,2.5,1.2909944487358054,4,2.25,0.9574271077563381,4,3.0,1.632993161855452,4,2.5,1.2909944487358056,4,3.0,1.632993161855452,4,2.25,1.5,4,4.5,1.0,4,3.2125,1.2309060347968812,0.35,0.2125,4,False,False,False
427,2.25,1.5,4,2.75,2.0615528128088303,4,4.25,1.5,4,2.75,1.707825127659933,4,4.5,0.5773502691896258,4,3.75,1.2583057392117916,4,2.75,1.5,4,2.75,0.9574271077563381,4,3.5,1.9148542155126764,4,3.25,0.9574271077563382,4,3.75,1.2583057392117916,4,4.5,0.5773502691896258,4,2.5,1.2909944487358056,4,2.5,1.7320508075688772,4,3.0,0.816496580927726,4,3.0,1.4142135623730951,4,1.75,1.5,4,2.75,2.0615528128088303,4,3.25,1.707825127659933,4,3.0,1.4142135623730951,4,3.125,1.385387264537216,0.4125,0.1375,4,False,False,False
428,3.25,1.5,4,2.0,1.4142135623730951,4,3.0,0.816496580927726,4,2.0,0.816496580927726,4,2.5,1.2909944487358056,4,2.75,0.5,4,3.25,2.0615528128088303,4,3.25,1.5,4,2.5,1.7320508075688772,4,3.0,1.8257418583505538,4,3.0,1.4142135623730951,4,3.0,0.0,4,2.5,1.0,4,2.75,2.0615528128088303,4,3.5,1.2909944487358056,4,3.25,1.2583057392117916,4,3.0,1.4142135623730951,4,2.75,2.0615528128088303,4,3.0,1.8257418583505538,4,2.5,1.7320508075688772,4,2.8375,1.3758086127961748,0.35,0.2375,4,False,False,False
429,2.5,1.0,4,3.25,1.707825127659933,4,2.75,1.707825127659933,4,2.75,0.49999999999999994,4,3.0,2.309401076758503,4,3.25,1.707825127659933,4,3.5,0.5773502691896257,4,1.75,0.5,4,3.0,1.8257418583505538,4,3.0,0.816496580927726,4,2.0,0.816496580927726,4,3.75,0.9574271077563381,4,3.0,1.4142135623730951,4,2.0,1.4142135623730951,4,2.75,1.707825127659933,4,3.5,0.5773502691896257,4,4.0,0.816496580927726,4,3.25,0.9574271077563381,4,2.0,0.816496580927726,4,2.75,2.0615528128088303,4,2.8875,1.2095982230453324,0.3125,0.25,4,False,False,False
430,3.25,1.2583057392117916,4,3.25,1.4999999999999998,4,2.75,1.2583057392117916,4,2.75,0.5,4,3.0,1.4142135623730951,4,3.75,1.2583057392117916,4,4.0,2.0,4,3.25,1.2583057392117916,4,3.5,1.2909944487358054,4,4.0,1.1547005383792515,4,2.75,1.2583057392117916,4,3.0,0.816496580927726,4,4.0,1.4142135623730951,4,4.25,0.5,4,3.5,1.0,4,3.25,1.707825127659933,4,3.0,1.8257418583505538,4,2.5,1.2909944487358054,4,3.0,1.4142135623730951,4,3.5,0.5773502691896257,4,3.3125,1.2349136327578474,0.2875,0.275,4,False,False,False
431,3.5,1.2909944487358056,4,4.0,1.4142135623730951,4,2.5,1.2909944487358054,4,3.25,1.5,4,3.25,0.9574271077563381,4,2.75,0.9574271077563382,4,2.5,1.0,4,4.25,0.957427107756338,4,3.75,1.5,4,3.25,1.707825127659933,4,3.5,1.2909944487358056,4,3.75,1.8929694486000912,4,3.25,2.06155281280883,4,3.5,1.9148542155126762,4,3.5,1.7320508075688772,4,2.5,1.2909944487358056,4,2.25,0.9574271077563381,4,3.25,0.9574271077563381,4,3.25,0.9574271077563381,4,4.25,0.4999999999999999,4,3.3,1.306600320800238,0.3375,0.2125,4,False,False,False
432,2.75,1.707825127659933,4,3.25,2.0615528128088303,4,3.5,1.7320508075688772,4,2.75,1.2583057392117916,4,3.25,1.707825127659933,4,2.25,1.8929694486000912,4,2.75,1.707825127659933,4,3.25,1.2583057392117916,4,3.5,1.0,4,2.25,0.9574271077563381,4,3.25,1.707825127659933,4,3.25,2.06155281280883,4,3.0,1.4142135623730951,4,2.25,0.5,4,4.0,2.0,4,3.25,0.5,4,3.5,1.7320508075688772,4,3.25,0.9574271077563381,4,2.75,2.06155281280883,4,3.0,0.816496580927726,4,3.05,1.4517602925020578,0.4125,0.2625,4,False,False,False
433,3.0,1.1547005383792515,4,3.0,1.632993161855452,4,3.5,0.5773502691896257,4,3.25,1.707825127659933,4,2.25,1.2583057392117916,4,3.5,1.2909944487358054,4,2.75,1.5,4,3.75,0.9574271077563382,4,3.25,1.707825127659933,4,3.0,1.632993161855452,4,2.5,1.0,4,4.25,0.9574271077563381,4,2.25,0.9574271077563381,4,2.25,1.8929694486000912,4,4.25,0.5,4,2.0,1.4142135623730951,4,4.25,0.9574271077563381,4,3.75,1.2583057392117916,4,3.25,0.9574271077563381,4,3.75,1.4999999999999998,4,3.1875,1.2407805931756957,0.325,0.2125,4,False,False,False
434,4.0,2.0,4,3.75,1.5,4,3.0,1.4142135623730951,4,2.5,1.0,4,3.0,0.0,4,2.0,0.816496580927726,4,4.25,0.4999999999999999,4,2.0,0.816496580927726,4,3.25,1.2583057392117916,4,3.75,1.2583057392117916,4,4.0,0.8164965809277259,4,2.75,1.707825127659933,4,3.75,1.2583057392117916,4,2.5,1.7320508075688772,4,3.5,1.2909944487358056,4,2.25,0.9574271077563381,4,2.75,1.707825127659933,4,1.5,0.5773502691896257,4,3.0,1.4142135623730951,4,3.25,1.5,4,3.0375,1.176315348686763,0.325,0.2125,4,False,False,False
435,3.5,1.7320508075688772,4,4.5,0.5773502691896257,4,2.0,1.4142135623730951,4,3.0,1.4142135623730951,4,2.5,1.7320508075688772,4,3.5,0.5773502691896257,4,3.75,1.5,4,2.75,2.06155281280883,4,3.25,1.707825127659933,4,1.75,0.5,4,1.25,0.5,4,2.5,1.7320508075688772,4,3.5,1.7320508075688772,4,3.25,1.707825127659933,4,3.75,1.2583057392117916,4,3.5,1.2909944487358056,4,2.75,0.9574271077563381,4,4.0,1.4142135623730951,4,3.25,0.9574271077563381,4,2.5,1.2909944487358056,4,3.0375,1.302894818804941,0.3875,0.125,4,False,False,False
436,1.75,0.9574271077563381,4,3.0,1.8257418583505538,4,3.25,1.4999999999999998,4,3.5,1.2909944487358054,4,3.75,1.8929694486000914,4,2.5,1.2909944487358056,4,2.75,1.707825127659933,4,4.0,1.1547005383792515,4,3.0,1.4142135623730951,4,2.5,1.2909944487358054,4,3.0,1.4142135623730951,4,2.75,1.707825127659933,4,2.25,0.5,4,3.25,0.9574271077563381,4,2.25,1.8929694486000912,4,3.75,1.8929694486000914,4,2.5,1.9148542155126762,4,3.5,1.2909944487358056,4,1.75,0.5,4,3.5,1.0,4,2.925,1.3698557174282358,0.3875,0.2125,4,False,False,False
437,2.5,1.2909944487358056,4,3.75,1.2583057392117916,4,2.5,1.7320508075688772,4,2.5,1.0,4,3.0,1.1547005383792515,4,2.0,1.4142135623730951,4,4.5,1.0,4,3.75,0.9574271077563381,4,4.75,0.5,4,2.5,0.5773502691896257,4,2.5,1.2909944487358056,4,3.75,1.8929694486000914,4,3.5,1.9148542155126764,4,2.0,0.816496580927726,4,3.25,1.4999999999999998,4,3.5,1.7320508075688772,4,4.25,0.9574271077563381,4,4.0,0.816496580927726,4,1.5,0.5773502691896257,4,2.75,1.5,4,3.1375,1.1941840966216826,0.375,0.1375,4,False,False,False
438,3.75,1.8929694486000914,4,3.75,1.5,4,2.5,1.7320508075688772,4,2.0,1.1547005383792515,4,4.0,1.1547005383792515,4,3.75,1.8929694486000914,4,2.0,1.4142135623730951,4,2.75,1.707825127659933,4,3.75,1.8929694486000912,4,4.25,0.9574271077563381,4,3.0,1.4142135623730951,4,2.25,1.2583057392117916,4,2.75,1.5000000000000002,4,3.75,1.2583057392117916,4,3.75,1.4999999999999998,4,2.0,0.816496580927726,4,3.5,1.2909944487358054,4,2.25,1.8929694486000912,4,3.25,2.0615528128088303,4,3.5,1.7320508075688772,4,3.125,1.5012357583677516,0.4875,0.1375,4,False,False,False
439,3.5,1.2909944487358056,4,2.75,1.4999999999999998,4,2.25,1.8929694486000912,4,2.75,0.9574271077563381,4,2.5,1.2909944487358056,4,2.5,1.7320508075688772,4,3.75,1.5,4,4.5,0.5773502691896257,4,3.0,1.8257418583505538,4,3.0,1.4142135623730951,4,1.75,0.9574271077563381,4,3.5,1.7320508075688772,4,2.5,1.2909944487358056,4,2.5,1.0,4,3.5,1.2909944487358056,4,3.75,0.9574271077563381,4,2.5,1.2909944487358054,4,2.75,1.707825127659933,4,3.0,1.4142135623730951,4,3.5,1.2909944487358056,4,2.9875,1.3457331729684,0.3375,0.175,4,False,False,False
440,3.0,1.4142135623730951,4,2.25,1.8929694486000912,4,3.25,1.5,4,3.5,1.0,4,2.75,1.2583057392117916,4,3.25,2.0615528128088303,4,1.5,1.0,4,3.25,1.2583057392117916,4,3.0,1.632993161855452,4,2.25,1.8929694486000912,4,4.0,1.1547005383792515,4,4.0,0.8164965809277259,4,2.0,0.816496580927726,4,4.0,1.4142135623730951,4,3.25,1.707825127659933,4,3.75,0.9574271077563381,4,3.0,1.1547005383792515,4,2.5,1.2909944487358056,4,2.75,1.4999999999999998,4,4.0,2.0,4,3.0625,1.3862082198900136,0.4125,0.2,4,False,False,False
441,2.75,2.0615528128088303,4,3.25,1.5,4,4.25,0.9574271077563381,4,3.5,1.7320508075688772,4,2.75,1.2583057392117916,4,3.25,1.707825127659933,4,2.0,1.4142135623730951,4,2.5,1.7320508075688772,4,3.25,1.707825127659933,4,4.75,0.5,4,2.25,1.2583057392117916,4,4.0,0.8164965809277259,4,1.5,1.0,4,2.0,2.0,4,2.75,1.5,4,2.75,1.707825127659933,4,2.25,1.5,4,3.5,1.2909944487358056,4,3.5,1.2909944487358054,4,3.0,0.816496580927726,4,2.9875,1.3876182009403233,0.45,0.1625,4,False,False,False
442,3.0,1.4142135623730951,4,2.5,0.5773502691896257,4,1.75,0.9574271077563381,4,3.5,1.2909944487358056,4,3.5,1.9148542155126762,4,3.0,1.4142135623730951,4,2.5,1.9148542155126762,4,2.25,1.2583057392117916,4,2.0,0.816496580927726,4,3.5,1.0,4,1.5,0.5773502691896257,4,2.25,1.4999999999999998,4,1.5,1.0,4,2.75,1.2583057392117916,4,2.5,1.2909944487358056,4,2.75,1.5,4,2.75,1.5,4,3.75,1.8929694486000912,4,2.5,1.7320508075688772,4,2.0,0.816496580927726,4,2.5875,1.2813438497913374,0.375,0.1875,4,False,False,False
443,2.5,1.7320508075688772,4,3.75,0.9574271077563381,4,3.0,2.309401076758503,4,2.25,1.8929694486000912,4,2.75,1.2583057392117916,4,4.0,1.1547005383792515,4,3.75,1.2583057392117916,4,3.25,2.0615528128088303,4,3.25,1.707825127659933,4,2.0,1.4142135623730951,4,2.75,1.4999999999999998,4,2.0,0.816496580927726,4,3.25,1.5,4,3.75,1.8929694486000914,4,3.25,2.0615528128088303,4,3.5,1.0,4,3.0,2.309401076758503,4,2.5,1.7320508075688772,4,3.25,1.4999999999999998,4,3.0,1.8257418583505538,4,3.0375,1.5942482272671545,0.4875,0.1,4,False,False,False
444,4.25,0.9574271077563381,4,2.75,1.2583057392117916,4,3.75,1.5,4,3.0,1.632993161855452,4,2.5,1.0,4,2.75,1.707825127659933,4,2.5,1.2909944487358056,4,3.25,0.9574271077563381,4,2.0,1.1547005383792515,4,3.75,0.9574271077563381,4,2.25,1.4999999999999998,4,2.25,1.5,4,2.75,1.2583057392117916,4,3.25,2.0615528128088303,4,3.75,0.49999999999999994,4,3.0,1.632993161855452,4,2.25,1.2583057392117916,4,2.75,2.0615528128088303,4,3.75,0.9574271077563381,4,3.0,1.632993161855452,4,2.975,1.3390115437309869,0.3875,0.3375,4,False,False,False
445,2.75,2.0615528128088303,4,3.0,1.4142135623730951,4,3.25,1.2583057392117916,4,2.25,1.5,4,1.5,0.5773502691896257,4,3.0,0.816496580927726,4,2.5,1.2909944487358054,4,3.25,1.707825127659933,4,2.0,0.816496580927726,4,2.5,1.9148542155126762,4,4.0,1.1547005383792515,4,3.0,1.1547005383792515,4,3.25,1.707825127659933,4,3.75,1.8929694486000914,4,3.0,1.4142135623730951,4,4.5,1.0,4,3.5,1.2909944487358056,4,2.25,1.5,4,3.25,1.2583057392117916,4,3.0,0.816496580927726,4,2.975,1.3274147660807079,0.3875,0.2625,4,False,False,False
446,4.0,0.816496580927726,4,2.75,1.2583057392117916,4,3.5,1.7320508075688772,4,3.5,1.0,4,3.0,1.632993161855452,4,4.75,0.4999999999999999,4,1.75,0.9574271077563382,4,3.0,1.8257418583505538,4,3.5,1.9148542155126762,4,2.0,1.4142135623730951,4,4.0,1.4142135623730951,4,3.75,1.8929694486000912,4,2.5,1.9148542155126762,4,2.5,1.7320508075688772,4,1.75,1.5,4,4.5,0.5773502691896257,4,2.75,0.49999999999999994,4,2.25,1.8929694486000912,4,3.75,1.8929694486000912,4,3.0,2.309401076758503,4,3.125,1.4339430655379783,0.55,0.175,4,False,False,False
447,2.25,1.2583057392117916,4,1.75,0.9574271077563382,4,3.25,1.5,4,2.0,1.4142135623730951,4,2.75,1.707825127659933,4,2.5,1.2909944487358056,4,2.25,1.8929694486000912,4,4.0,2.0,4,3.0,1.8257418583505538,4,3.0,1.8257418583505538,4,3.25,1.2583057392117916,4,3.0,1.632993161855452,4,2.5,1.7320508075688772,4,2.5,1.9148542155126764,4,2.25,1.2583057392117916,4,3.75,1.8929694486000912,4,3.0,1.8257418583505538,4,3.25,1.707825127659933,4,3.25,1.707825127659933,4,3.25,1.5,4,2.8375,1.6052045188334632,0.4875,0.125,4,False,False,False
448,4.0,1.4142135623730951,4,3.25,0.957427107756338,4,4.5,1.0,4,2.75,0.49999999999999994,4,2.75,0.9574271077563381,4,1.75,0.9574271077563381,4,3.25,0.9574271077563382,4,3.25,1.2583057392117916,4,4.5,0.5773502691896258,4,2.0,1.4142135623730951,4,3.0,1.8257418583505538,4,3.25,1.707825127659933,4,3.75,1.8929694486000914,4,3.5,1.9148542155126764,4,3.0,0.816496580927726,4,3.0,1.632993161855452,4,4.0,1.4142135623730951,4,2.0,0.816496580927726,4,2.5,1.0,4,3.25,0.9574271077563381,4,3.1625,1.1986404604068277,0.35,0.2625,4,False,False,False
449,3.5,1.9148542155126762,4,3.5,1.9148542155126764,4,3.0,1.632993161855452,4,2.25,0.957427107756338,4,4.25,0.4999999999999999,4,2.0,1.4142135623730951,4,4.25,0.9574271077563381,4,3.5,0.5773502691896257,4,3.25,1.707825127659933,4,2.5,1.0,4,2.0,1.4142135623730951,4,2.5,1.9148542155126762,4,3.25,1.2583057392117916,4,2.5,1.7320508075688772,4,4.75,0.5,4,3.0,1.4142135623730951,4,3.75,0.9574271077563381,4,3.0,1.8257418583505538,4,3.25,1.5,4,3.5,1.7320508075688772,4,3.175,1.3412901214165722,0.425,0.2,4,False,False,False
450,2.5,1.9148542155126762,4,2.25,1.2583057392117916,4,2.75,1.5,4,3.5,1.2909944487358056,4,2.5,1.2909944487358056,4,2.75,1.5,4,3.0,1.8257418583505538,4,3.5,1.2909944487358056,4,2.75,2.0615528128088303,4,1.75,0.9574271077563382,4,2.0,2.0,4,2.5,1.2909944487358054,4,2.5,1.7320508075688772,4,2.5,1.7320508075688772,4,3.0,1.4142135623730951,4,3.5,1.9148542155126762,4,3.5,1.9148542155126762,4,3.25,0.9574271077563381,4,2.75,1.2583057392117916,4,3.5,1.2909944487358056,4,2.8125,1.5198305216411776,0.425,0.1625,4,False,False,False
451,3.25,0.9574271077563381,4,2.25,1.8929694486000912,4,2.75,1.2583057392117916,4,2.5,1.7320508075688772,4,2.75,1.707825127659933,4,2.5,1.2909944487358054,4,3.25,1.5,4,3.75,0.9574271077563382,4,4.5,0.9999999999999999,4,2.75,2.0615528128088303,4,2.5,1.7320508075688772,4,4.0,1.1547005383792515,4,2.75,1.707825127659933,4,3.25,0.9574271077563381,4,1.75,0.9574271077563381,4,2.75,2.0615528128088303,4,2.0,2.0,4,4.0,1.4142135623730951,4,2.5,1.7320508075688772,4,3.25,1.2583057392117916,4,2.95,1.466705310559067,0.4625,0.1875,4,False,False,False
452,3.25,1.2583057392117916,4,2.5,0.5773502691896257,4,3.0,1.4142135623730951,4,4.0,1.4142135623730951,4,2.75,0.9574271077563381,4,3.0,1.632993161855452,4,4.0,0.0,4,3.75,0.9574271077563381,4,2.75,2.0615528128088303,4,2.25,1.8929694486000912,4,2.25,1.2583057392117916,4,2.5,1.0,4,3.5,1.9148542155126762,4,4.0,0.816496580927726,4,3.5,1.2909944487358056,4,1.75,0.9574271077563382,4,3.0,1.4142135623730951,4,3.75,1.2583057392117916,4,3.0,0.816496580927726,4,3.25,1.2583057392117916,4,3.0875,1.2075926242896702,0.3125,0.275,4,False,False,False
453,2.5,1.7320508075688772,4,3.75,0.9574271077563381,4,2.25,1.8929694486000914,4,2.75,1.5,4,3.25,1.707825127659933,4,1.75,0.5,4,3.0,1.4142135623730951,4,2.5,1.0,4,3.0,0.816496580927726,4,3.5,1.2909944487358056,4,3.5,1.2909944487358056,4,3.0,1.8257418583505538,4,1.5,0.5773502691896257,4,3.25,0.9574271077563381,4,3.25,2.0615528128088303,4,3.25,1.2583057392117916,4,2.75,1.707825127659933,4,2.75,0.9574271077563382,4,2.5,1.2909944487358056,4,2.25,1.2583057392117916,4,2.8125,1.2998950871519341,0.325,0.2125,4,False,False,False
454,2.5,1.2909944487358056,4,3.25,1.2583057392117916,4,4.75,0.4999999999999999,4,4.25,0.9574271077563381,4,3.5,1.0,4,2.75,1.5,4,3.5,1.9148542155126764,4,3.25,0.5,4,3.25,1.2583057392117916,4,2.5,1.7320508075688772,4,3.75,0.9574271077563381,4,3.25,1.707825127659933,4,2.5,0.5773502691896257,4,2.75,0.5,4,3.5,1.2909944487358056,4,3.75,0.9574271077563381,4,2.5,1.7320508075688772,4,2.25,1.8929694486000912,4,2.5,1.9148542155126762,4,2.75,1.707825127659933,4,3.15,1.257533085921845,0.3625,0.2875,4,False,False,False
455,3.75,1.2583057392117916,4,2.75,1.2583057392117916,4,3.5,1.0,4,2.0,1.4142135623730951,4,2.75,1.707825127659933,4,4.25,1.5,4,2.75,1.707825127659933,4,3.75,0.9574271077563381,4,2.25,0.5,4,1.25,0.5,4,3.0,2.309401076758503,4,3.5,1.7320508075688772,4,3.75,1.8929694486000912,4,2.5,1.2909944487358056,4,2.75,1.707825127659933,4,3.25,2.0615528128088303,4,4.5,0.5773502691896258,4,2.75,1.707825127659933,4,2.25,0.9574271077563381,4,2.0,2.0,4,2.9625,1.4020649315305411,0.4875,0.15,4,False,False,False
456,3.25,1.5,4,3.75,1.8929694486000914,4,2.25,0.957427107756338,4,2.25,1.5,4,2.5,1.2909944487358056,4,3.25,1.4999999999999998,4,3.5,1.914854215512676,4,3.0,1.8257418583505538,4,2.5,1.9148542155126764,4,2.75,0.5,4,2.75,0.5,4,2.75,1.5,4,2.75,0.5,4,2.5,1.2909944487358056,4,2.75,0.5,4,3.75,1.8929694486000912,4,2.75,0.9574271077563381,4,2.75,1.5,4,3.25,0.957427107756338,4,3.0,1.632993161855452,4,2.9,1.3014326284586084,0.3125,0.2875,4,False,False,False
457,3.25,2.0615528128088303,4,3.5,1.0,4,2.5,1.2909944487358056,4,3.5,1.2909944487358056,4,3.5,1.0,4,4.0,1.1547005383792515,4,4.5,1.0,4,1.5,0.5773502691896257,4,2.75,1.707825127659933,4,3.5,1.7320508075688772,4,3.0,0.816496580927726,4,3.75,0.9574271077563381,4,3.75,0.9574271077563381,4,3.75,0.9574271077563381,4,3.75,1.2583057392117916,4,2.5,1.0,4,2.75,2.0615528128088303,4,2.75,1.2583057392117916,4,3.0,0.0,4,2.75,0.49999999999999994,4,3.2125,1.1291205324253644,0.325,0.3625,4,False,False,False
458,2.0,0.816496580927726,4,2.75,1.2583057392117916,4,2.5,1.9148542155126764,4,4.25,0.4999999999999999,4,1.75,0.9574271077563381,4,2.0,1.4142135623730951,4,3.75,1.5,4,2.75,1.5,4,3.75,0.5,4,3.0,0.816496580927726,4,3.5,1.9148542155126764,4,3.25,1.5,4,3.0,1.632993161855452,4,2.0,0.816496580927726,4,2.75,1.2583057392117916,4,1.75,1.5,4,1.75,0.5,4,3.75,1.2583057392117916,4,3.25,2.0615528128088303,4,3.0,1.8257418583505538,4,2.825,1.2723021947294089,0.3875,0.1875,4,False,False,False
459,1.75,0.5,4,2.25,0.9574271077563381,4,3.0,1.8257418583505538,4,3.5,0.5773502691896257,4,4.5,0.5773502691896257,4,2.5,1.0,4,4.0,1.4142135623730951,4,2.5,1.0,4,3.75,0.9574271077563381,4,2.5,1.7320508075688772,4,1.5,0.5773502691896257,4,2.25,1.8929694486000912,4,2.5,1.9148542155126762,4,3.0,2.309401076758503,4,2.0,1.4142135623730951,4,4.5,1.0,4,3.75,1.8929694486000914,4,4.0,0.0,4,2.5,1.0,4,3.0,1.4142135623730951,4,2.9625,1.1978766282795816,0.4125,0.15,4,False,False,False
460,2.25,1.5,4,3.0,1.8257418583505538,4,2.25,0.957427107756338,4,3.0,1.8257418583505538,4,2.25,1.5,4,2.5,1.2909944487358056,4,3.5,1.2909944487358056,4,1.75,0.9574271077563382,4,3.5,1.2909944487358056,4,3.25,2.0615528128088303,4,1.75,0.9574271077563381,4,2.0,1.4142135623730951,4,3.75,0.957427107756338,4,2.25,1.2583057392117916,4,3.75,1.5,4,2.5,1.2909944487358054,4,2.25,1.8929694486000912,4,2.75,2.0615528128088303,4,4.0,1.4142135623730951,4,2.75,1.5,4,2.75,1.4373988940422708,0.4375,0.1625,4,False,False,False
461,2.25,1.5,4,2.5,1.9148542155126762,4,3.0,1.4142135623730951,4,2.0,1.4142135623730951,4,1.75,0.9574271077563381,4,3.0,1.4142135623730951,4,3.5,1.2909944487358056,4,3.0,1.4142135623730951,4,4.75,0.5,4,3.5,1.0,4,1.75,0.9574271077563381,4,3.0,1.8257418583505538,4,3.5,1.7320508075688772,4,2.5,1.2909944487358056,4,3.5,1.2909944487358056,4,3.0,1.632993161855452,4,2.25,1.2583057392117916,4,2.5,1.2909944487358056,4,3.75,0.9574271077563381,4,2.0,0.816496580927726,4,2.85,1.2936777865565847,0.375,0.2,4,False,False,False
462,3.25,2.0615528128088303,4,3.75,0.9574271077563381,4,3.75,0.9574271077563381,4,2.25,1.8929694486000914,4,3.0,1.4142135623730951,4,2.25,1.5,4,3.5,1.2909944487358056,4,3.25,1.707825127659933,4,1.75,0.9574271077563381,4,2.75,1.707825127659933,4,2.25,1.4999999999999998,4,2.5,1.2909944487358056,4,2.75,1.2583057392117916,4,3.25,1.707825127659933,4,3.25,0.9574271077563381,4,2.75,1.4999999999999998,4,4.25,0.9574271077563381,4,4.5,0.5773502691896258,4,2.5,1.7320508075688772,4,3.5,1.2909944487358056,4,3.05,1.361001845386061,0.4,0.225,4,False,False,False
463,2.25,1.2583057392117916,4,4.25,0.9574271077563381,4,2.5,1.7320508075688772,4,4.0,2.0,4,2.5,1.7320508075688772,4,1.75,1.5,4,3.25,0.9574271077563381,4,4.0,0.816496580927726,4,3.75,0.9574271077563381,4,3.75,1.2583057392117916,4,3.5,1.0,4,3.0,2.309401076758503,4,3.25,1.707825127659933,4,3.5,1.0,4,3.25,2.06155281280883,4,3.5,1.2909944487358056,4,2.0,1.4142135623730951,4,4.0,0.816496580927726,4,2.25,1.8929694486000912,4,3.0,2.309401076758503,4,3.1625,1.4486172566190283,0.4625,0.1,4,False,False,False
464,2.0,2.0,4,2.75,1.5,4,3.75,1.2583057392117916,4,2.5,1.0,4,2.5,1.9148542155126762,4,2.25,1.5,4,3.25,1.5,4,3.0,0.816496580927726,4,3.0,0.816496580927726,4,3.5,1.7320508075688772,4,2.5,1.7320508075688772,4,3.75,0.5,4,2.5,1.2909944487358056,4,1.5,0.5773502691896257,4,3.75,1.8929694486000914,4,3.25,0.5,4,3.0,1.4142135623730951,4,2.75,1.2583057392117916,4,4.0,1.4142135623730951,4,3.5,1.9148542155126762,4,2.95,1.326657798885693,0.3625,0.1875,4,False,False,False
465,3.0,2.309401076758503,4,2.25,0.49999999999999994,4,2.5,1.9148542155126762,4,2.25,1.8929694486000912,4,2.5,1.2909944487358056,4,2.75,2.0615528128088303,4,4.25,1.5,4,3.0,1.8257418583505538,4,2.25,1.8929694486000912,4,4.0,1.4142135623730951,4,2.25,1.8929694486000912,4,2.5,1.7320508075688772,4,3.5,1.9148542155126762,4,2.25,1.5000000000000002,4,2.5,1.2909944487358056,4,3.25,1.707825127659933,4,2.5,1.7320508075688772,4,3.25,1.707825127659933,4,2.75,0.9574271077563381,4,2.5,1.2909944487358056,4,2.8,1.6164844205768993,0.525,0.125,4,False,False,False
466,3.5,1.2909944487358056,4,3.25,1.707825127659933,4,2.75,1.707825127659933,4,3.75,1.8929694486000912,4,2.75,1.707825127659933,4,3.75,1.5,4,2.5,1.9148542155126762,4,4.0,0.816496580927726,4,3.0,1.8257418583505538,4,2.75,1.707825127659933,4,3.5,1.7320508075688772,4,2.5,1.2909944487358056,4,4.0,1.4142135623730951,4,2.5,1.2909944487358056,4,2.25,1.2583057392117916,4,3.0,0.816496580927726,4,2.0,0.816496580927726,4,3.5,1.9148542155126762,4,2.75,2.0615528128088303,4,2.75,1.2583057392117916,4,3.0375,1.4963310999390358,0.4375,0.2,4,False,False,False
467,2.75,0.9574271077563381,4,3.0,1.8257418583505538,4,3.25,1.2583057392117916,4,2.5,1.7320508075688772,4,2.0,0.816496580927726,4,3.75,1.8929694486000912,4,2.25,1.8929694486000912,4,4.0,1.4142135623730951,4,2.75,1.5,4,3.0,1.8257418583505538,4,2.0,0.816496580927726,4,3.25,0.49999999999999994,4,2.75,1.707825127659933,4,4.5,0.5773502691896257,4,3.5,1.7320508075688772,4,3.25,1.707825127659933,4,3.75,1.2583057392117916,4,3.5,1.0,4,2.5,1.9148542155126762,4,4.0,0.816496580927726,4,3.1125,1.3573560430198706,0.3875,0.15,4,False,False,False
