response_id,respondent_id,timestamp,department,department_ja,role,role_ja,usage_frequency,usage_frequency_ja,incident_experience,vendor_id,vendor_name,performance_incident_response_speed,performance_sla_achievement,performance_problem_resolution,performance_communication_speed,performance_availability_maintenance,technical_expertise,technical_troubleshooting,technical_new_tech_adaptation,technical_documentation_quality,technical_proposal,business_process_understanding,business_impact_consideration,business_prioritization,business_stakeholder_management,business_cost_awareness,improvement_proposal_quality,improvement_proposal_frequency,improvement_proactive_attitude,improvement_innovation,improvement_long_term_perspective,comment
2074,519,2025-11-13 07:44:39,finance,経理財務部門,staff,一般社員,high,高頻度,False,B,B社,5,1,5,3,2,1,3,5,4,5,4,4,5,5,1,4,2,1,4,3,
2075,519,2025-11-11 09:14:39,finance,経理財務部門,staff,一般社員,high,高頻度,False,C,C社,4,1,4,5,5,4,4,3,4,2,1,3,2,5,3,2,3,3,3,2,
2076,519,2025-10-28 09:36:39,finance,経理財務部門,staff,一般社員,high,高頻度,False,D,D社,4,1,3,5,2,2,2,5,1,4,4,4,3,5,5,5,1,1,2,4,
2077,520,2025-11-08 03:11:39,finance,経理財務部門,executive,役員,low,低頻度,False,A,A社,1,3,4,3,2,5,5,4,2,2,3,4,5,3,4,4,2,1,3,1,
2078,520,2025-11-14 09:12:39,finance,経理財務部門,executive,役員,low,低頻度,False,B,B社,1,2,2,5,5,3,4,5,1,1,3,4,1,3,4,3,2,1,2,2,対応は迅速でしたが、もう少し詳細な説明が欲しかったです。
2079,520,2025-11-13 02:16:39,finance,経理財務部門,executive,役員,low,低頻度,False,C,C社,5,2,2,5,4,3,4,2,1,4,3,5,5,5,2,2,5,5,4,5,一部対応に遅れが見られることがあります。
2080,520,2025-11-15 04:38:39,finance,経理財務部門,executive,役員,low,低頻度,False,D,D社,4,3,4,3,5,5,5,3,3,5,4,4,2,1,1,5,2,5,5,3,もう少しコストを抑えられると助かります。
2081,521,2025-11-23 00:38:39,logistics,物流部門,executive,役員,high,高頻度,False,A,A社,2,1,5,1,1,1,4,1,3,3,5,4,1,4,2,1,1,1,4,1,
2082,521,2025-11-02 08:00:39,logistics,物流部門,executive,役員,high,高頻度,False,B,B社,1,1,2,3,2,5,3,5,3,2,4,1,2,2,4,3,1,5,1,1,今後も継続して利用したいと思います。
2083,521,2025-11-03 00:12:39,logistics,物流部門,executive,役員,high,高頻度,False,C,C社,5,5,2,1,2,2,4,3,5,2,4,1,3,3,5,4,4,4,3,4,改善提案が的確で、ビジネスに貢献してくれています。
2084,521,2025-11-10 04:46:39,logistics,物流部門,executive,役員,high,高頻度,False,D,D社,4,4,3,5,4,1,2,1,3,4,4,1,5,3,2,2,1,2,2,3,全体的に満足していますが、ドキュメントの質を向上してほしいです。
2085,522,2025-11-19 07:42:39,sales,営業部門,executive,役員,high,高頻度,True,A,A社,4,2,4,1,3,3,4,3,3,4,4,3,3,2,3,5,3,2,5,1,
2086,522,2025-11-08 23:32:39,sales,営業部門,executive,役員,high,高頻度,True,B,B社,2,2,2,5,5,2,1,3,2,1,3,5,4,5,4,2,3,5,3,1,
2087,522,2025-11-22 09:26:39,sales,営業部門,executive,役員,high,高頻度,True,C,C社,5,2,5,1,3,4,4,1,4,5,2,3,5,2,4,3,2,2,5,1,
2088,522,2025-11-04 07:19:39,sales,営業部門,executive,役員,high,高頻度,True,D,D社,4,4,1,1,1,4,5,1,4,2,4,5,4,5,2,1,4,5,3,4,
2089,523,2025-11-24 00:24:39,hr,人事部門,executive,役員,low,低頻度,False,A,A社,1,5,4,3,5,4,1,4,4,2,4,5,2,3,5,1,2,3,4,1,
2090,523,2025-11-24 07:48:39,hr,人事部門,executive,役員,low,低頻度,False,B,B社,2,4,3,1,1,3,5,5,5,3,2,2,4,2,2,3,4,1,1,4,
2091,523,2025-10-25 09:18:39,hr,人事部門,executive,役員,low,低頻度,False,C,C社,5,1,2,5,1,5,2,5,1,2,4,2,2,1,5,4,5,2,3,5,
2092,523,2025-10-31 09:54:39,hr,人事部門,executive,役員,low,低頻度,False,D,D社,2,1,5,3,1,1,3,3,3,2,2,2,3,4,4,2,4,1,5,5,
2093,524,2025-11-18 03:09:39,logistics,物流部門,staff,一般社員,high,高頻度,True,A,A社,1,2,4,1,5,3,2,2,2,1,3,5,1,4,2,4,5,2,4,5,
2094,524,2025-11-15 06:07:39,logistics,物流部門,staff,一般社員,high,高頻度,True,B,B社,5,3,5,3,5,2,1,2,5,3,5,5,3,4,1,5,5,4,2,5,コミュニケーションが取りやすく、信頼できるパートナーです。
2095,524,2025-10-28 02:48:39,logistics,物流部門,staff,一般社員,high,高頻度,True,C,C社,2,2,5,4,4,2,3,3,4,2,4,3,4,2,2,4,2,4,2,2,
2096,524,2025-11-20 05:55:39,logistics,物流部門,staff,一般社員,high,高頻度,True,D,D社,3,3,3,3,2,4,4,4,5,2,5,5,2,5,2,3,3,5,4,2,
2097,525,2025-11-20 01:01:39,sales,営業部門,executive,役員,medium,中頻度,False,A,A社,1,4,4,4,3,1,1,1,2,5,4,4,4,3,1,1,4,1,2,5,一部対応に遅れが見られることがあります。
2098,525,2025-11-15 01:15:39,sales,営業部門,executive,役員,medium,中頻度,False,B,B社,1,1,2,4,3,4,3,3,5,2,1,4,1,4,1,3,2,5,5,5,
2099,525,2025-11-08 04:16:39,sales,営業部門,executive,役員,medium,中頻度,False,C,C社,1,3,3,3,1,2,5,5,4,1,1,5,5,2,3,3,5,3,1,3,
2100,525,2025-10-27 00:17:39,sales,営業部門,executive,役員,medium,中頻度,False,D,D社,3,4,2,5,5,2,3,2,1,2,3,4,5,4,1,2,5,5,4,1,もう少しコストを抑えられると助かります。
2101,526,2025-10-30 03:49:39,finance,経理財務部門,leader,リーダー,low,低頻度,True,A,A社,3,1,1,5,5,5,5,2,4,2,5,5,5,5,5,3,1,5,1,3,今後も継続して利用したいと思います。
2102,526,2025-10-27 09:06:39,finance,経理財務部門,leader,リーダー,low,低頻度,True,B,B社,4,3,5,5,1,5,5,2,4,4,5,2,4,1,3,5,1,5,1,3,
2103,526,2025-11-01 03:40:39,finance,経理財務部門,leader,リーダー,low,低頻度,True,C,C社,2,2,1,2,2,5,3,4,4,2,2,5,5,1,5,2,4,2,4,3,
2104,526,2025-11-06 06:54:39,finance,経理財務部門,leader,リーダー,low,低頻度,True,D,D社,4,2,5,4,3,4,2,5,5,3,2,2,2,3,3,2,3,2,3,3,改善提案が的確で、ビジネスに貢献してくれています。
2105,527,2025-11-06 05:34:39,business,業務部門,manager,マネージャー,medium,中頻度,True,A,A社,2,2,3,3,4,1,2,4,2,4,4,1,1,1,3,4,1,3,5,3,今後も継続して利用したいと思います。
2106,527,2025-10-25 05:57:39,business,業務部門,manager,マネージャー,medium,中頻度,True,B,B社,3,4,2,5,2,5,5,1,4,3,2,4,3,1,5,3,5,1,4,3,もう少しコストを抑えられると助かります。
2107,527,2025-10-28 07:14:39,business,業務部門,manager,マネージャー,medium,中頻度,True,C,C社,3,2,2,5,5,3,1,3,5,3,2,1,2,2,4,4,2,4,5,5,改善提案が的確で、ビジネスに貢献してくれています。
2108,527,2025-11-14 08:18:39,business,業務部門,manager,マネージャー,medium,中頻度,True,D,D社,4,5,3,3,1,5,3,3,2,1,5,4,1,2,4,4,3,1,1,3,コミュニケーションが取りやすく、信頼できるパートナーです。
2109,528,2025-11-18 08:16:39,business,業務部門,specialist,スペシャリスト,medium,中頻度,False,A,A社,5,1,4,4,3,4,1,2,1,2,1,1,3,3,2,2,4,4,1,2,
2110,528,2025-11-16 00:36:39,business,業務部門,specialist,スペシャリスト,medium,中頻度,False,B,B社,4,4,1,3,1,1,2,2,4,3,5,5,5,3,4,4,2,2,3,1,全体的に満足していますが、ドキュメントの質を向上してほしいです。
2111,528,2025-11-23 07:20:39,business,業務部門,specialist,スペシャリスト,medium,中頻度,False,C,C社,2,2,1,2,5,5,1,1,3,2,2,1,3,2,2,4,4,5,1,2,
2112,528,2025-11-03 09:33:39,business,業務部門,specialist,スペシャリスト,medium,中頻度,False,D,D社,4,1,2,2,1,1,4,4,5,2,4,4,4,1,4,2,2,3,4,4,
2113,529,2025-11-13 00:32:39,finance,経理財務部門,executive,役員,low,低頻度,False,A,A社,1,3,2,3,3,3,4,5,1,1,1,3,4,5,2,2,2,3,5,2,
2114,529,2025-11-18 06:38:39,finance,経理財務部門,executive,役員,low,低頻度,False,B,B社,2,2,2,4,1,2,2,1,1,1,2,4,5,1,2,1,3,3,3,4,
2115,529,2025-11-06 09:15:39,finance,経理財務部門,executive,役員,low,低頻度,False,C,C社,2,1,3,5,3,1,1,3,1,3,2,3,5,1,1,3,4,1,4,5,
2116,529,2025-11-09 01:48:39,finance,経理財務部門,executive,役員,low,低頻度,False,D,D社,5,5,4,2,1,5,3,3,5,3,4,5,2,5,2,1,1,2,5,4,
2117,530,2025-11-01 02:01:39,it,IT部門,specialist,スペシャリスト,high,高頻度,False,A,A社,3,3,1,2,1,4,2,4,2,4,4,4,2,3,5,2,2,2,5,3,
2118,530,2025-11-06 07:32:39,it,IT部門,specialist,スペシャリスト,high,高頻度,False,B,B社,2,5,5,4,3,4,4,1,3,2,2,1,4,2,5,5,2,5,2,3,
2119,530,2025-11-24 09:23:39,it,IT部門,specialist,スペシャリスト,high,高頻度,False,C,C社,3,1,3,2,1,4,2,5,2,2,2,5,1,3,2,4,1,1,2,3,コミュニケーションが取りやすく、信頼できるパートナーです。
2120,530,2025-11-03 10:10:39,it,IT部門,specialist,スペシャリスト,high,高頻度,False,D,D社,4,5,1,2,2,4,1,1,4,1,5,4,2,3,5,4,3,5,4,4,
2121,531,2025-11-23 09:37:39,sales,営業部門,specialist,スペシャリスト,medium,中頻度,True,A,A社,1,1,4,4,4,1,1,1,3,1,3,5,1,3,4,2,3,4,3,4,
2122,531,2025-11-23 23:49:39,sales,営業部門,specialist,スペシャリスト,medium,中頻度,True,B,B社,5,1,3,3,2,4,1,4,2,3,4,3,4,2,5,4,3,2,5,4,
2123,531,2025-11-21 07:23:39,sales,営業部門,specialist,スペシャリスト,medium,中頻度,True,C,C社,3,5,1,5,4,2,5,5,4,4,4,5,2,3,1,1,5,3,5,1,もう少しコストを抑えられると助かります。
2124,531,2025-10-27 23:14:39,sales,営業部門,specialist,スペシャリスト,medium,中頻度,True,D,D社,2,1,3,5,2,3,1,3,3,4,5,1,1,3,5,4,5,5,4,1,
2125,532,2025-11-12 08:39:39,finance,経理財務部門,specialist,スペシャリスト,medium,中頻度,False,A,A社,3,2,1,2,4,1,4,2,5,1,1,4,1,4,4,5,3,4,3,1,
2126,532,2025-11-11 07:19:39,finance,経理財務部門,specialist,スペシャリスト,medium,中頻度,False,B,B社,2,1,1,5,1,1,4,5,4,1,1,3,2,1,4,3,3,3,1,3,
2127,532,2025-11-03 03:01:39,finance,経理財務部門,specialist,スペシャリスト,medium,中頻度,False,C,C社,3,4,4,3,3,4,5,3,2,4,1,5,5,4,2,1,1,3,3,5,
2128,532,2025-11-17 04:27:39,finance,経理財務部門,specialist,スペシャリスト,medium,中頻度,False,D,D社,2,1,5,2,3,4,4,4,3,4,4,2,3,2,3,3,5,5,1,2,改善提案が的確で、ビジネスに貢献してくれています。
2129,533,2025-11-07 10:08:39,business,業務部門,leader,リーダー,medium,中頻度,True,A,A社,4,4,4,5,5,1,4,5,4,3,3,3,5,5,4,3,4,5,5,1,
2130,533,2025-11-10 01:24:39,business,業務部門,leader,リーダー,medium,中頻度,True,B,B社,2,1,1,1,4,4,2,5,4,4,3,3,3,5,2,5,3,5,2,2,
2131,533,2025-10-30 02:53:39,business,業務部門,leader,リーダー,medium,中頻度,True,C,C社,2,1,3,1,5,4,1,3,5,2,5,1,1,4,2,5,3,2,2,1,もう少しコストを抑えられると助かります。
2132,533,2025-11-20 03:26:39,business,業務部門,leader,リーダー,medium,中頻度,True,D,D社,1,5,4,1,5,4,2,3,4,4,1,1,2,4,5,5,3,1,4,4,
2133,534,2025-10-28 01:56:39,business,業務部門,executive,役員,low,低頻度,True,A,A社,2,2,5,1,4,4,2,1,3,5,1,5,4,4,5,5,2,5,3,4,コミュニケーションが取りやすく、信頼できるパートナーです。
2134,534,2025-11-19 09:08:39,business,業務部門,executive,役員,low,低頻度,True,B,B社,1,2,1,1,3,4,4,1,1,4,2,2,2,1,2,1,5,2,3,3,
2135,534,2025-10-26 07:43:39,business,業務部門,executive,役員,low,低頻度,True,C,C社,5,3,4,2,4,5,3,5,3,1,5,3,5,2,1,5,4,1,1,3,
2136,534,2025-11-14 07:18:39,business,業務部門,executive,役員,low,低頻度,True,D,D社,1,5,4,4,1,5,1,2,3,1,5,5,3,3,2,1,2,4,4,2,
2137,535,2025-11-03 09:18:39,sales,営業部門,staff,一般社員,high,高頻度,True,A,A社,4,5,4,4,5,5,3,4,5,5,4,2,2,4,5,4,2,1,3,3,
2138,535,2025-11-02 00:26:39,sales,営業部門,staff,一般社員,high,高頻度,True,B,B社,1,2,4,2,5,1,4,3,5,2,4,5,3,1,4,3,4,2,4,5,
2139,535,2025-11-17 08:45:39,sales,営業部門,staff,一般社員,high,高頻度,True,C,C社,5,5,3,2,4,3,5,1,4,4,5,3,5,5,1,4,4,2,1,5,
2140,535,2025-11-24 04:36:39,sales,営業部門,staff,一般社員,high,高頻度,True,D,D社,4,2,5,3,5,1,2,4,5,4,3,5,5,5,3,4,4,1,5,5,
2141,536,2025-10-29 09:55:39,hr,人事部門,leader,リーダー,high,高頻度,False,A,A社,3,5,5,4,3,5,4,5,4,5,5,1,2,5,4,2,4,1,4,3,コミュニケーションが取りやすく、信頼できるパートナーです。
2142,536,2025-11-01 00:32:39,hr,人事部門,leader,リーダー,high,高頻度,False,B,B社,3,1,1,1,5,1,4,3,1,3,3,1,4,4,5,4,4,2,2,1,
2143,536,2025-11-13 01:11:39,hr,人事部門,leader,リーダー,high,高頻度,False,C,C社,1,2,2,2,4,3,3,3,2,3,4,4,4,5,4,4,3,2,5,2,対応は迅速でしたが、もう少し詳細な説明が欲しかったです。
2144,536,2025-10-31 04:45:39,hr,人事部門,leader,リーダー,high,高頻度,False,D,D社,1,2,3,1,3,4,5,1,5,2,5,2,3,5,4,2,4,4,3,2,対応は迅速でしたが、もう少し詳細な説明が欲しかったです。
2145,537,2025-11-08 04:53:39,finance,経理財務部門,staff,一般社員,low,低頻度,False,A,A社,5,4,1,4,3,2,2,2,5,4,3,3,2,5,5,4,4,2,1,2,
2146,537,2025-11-15 03:58:39,finance,経理財務部門,staff,一般社員,low,低頻度,False,B,B社,5,5,1,5,5,5,5,3,1,4,2,2,1,3,4,2,5,2,1,1,一部対応に遅れが見られることがあります。
2147,537,2025-11-12 01:50:39,finance,経理財務部門,staff,一般社員,low,低頻度,False,C,C社,2,5,4,5,4,5,5,2,5,4,2,1,5,5,2,1,3,3,2,3,
2148,537,2025-11-12 05:05:39,finance,経理財務部門,staff,一般社員,low,低頻度,False,D,D社,5,2,2,2,5,3,5,4,1,1,5,3,3,1,1,3,2,3,4,1,技術的な知識が豊富で、安心して任せられます。
2149,538,2025-11-04 05:24:39,logistics,物流部門,executive,役員,low,低頻度,True,A,A社,2,1,2,3,1,4,1,3,4,3,1,4,5,4,5,5,3,3,2,4,
2150,538,2025-10-25 04:29:39,logistics,物流部門,executive,役員,low,低頻度,True,B,B社,4,1,3,1,1,4,5,3,5,5,5,1,3,3,1,4,1,5,4,1,一部対応に遅れが見られることがあります。
2151,538,2025-11-19 02:59:39,logistics,物流部門,executive,役員,low,低頻度,True,C,C社,1,1,2,2,3,2,4,2,5,1,4,1,2,3,2,1,4,5,2,3,
2152,538,2025-11-17 09:41:39,logistics,物流部門,executive,役員,low,低頻度,True,D,D社,4,5,1,3,5,4,1,1,4,1,4,2,3,4,5,3,2,2,2,1,今後も継続して利用したいと思います。
2153,539,2025-11-02 04:22:39,finance,経理財務部門,leader,リーダー,high,高頻度,True,A,A社,5,4,2,1,1,3,1,5,5,3,2,5,3,5,2,1,1,3,1,3,改善提案が的確で、ビジネスに貢献してくれています。
2154,539,2025-11-15 05:10:39,finance,経理財務部門,leader,リーダー,high,高頻度,True,B,B社,4,2,2,4,2,4,5,4,3,4,3,2,1,5,3,2,2,4,4,1,
2155,539,2025-11-09 06:42:39,finance,経理財務部門,leader,リーダー,high,高頻度,True,C,C社,4,3,5,5,1,3,4,3,1,2,2,1,3,2,3,1,3,4,2,1,
2156,539,2025-11-05 03:45:39,finance,経理財務部門,leader,リーダー,high,高頻度,True,D,D社,4,4,1,3,5,5,2,1,2,5,3,2,4,5,3,4,1,4,3,2,
2157,540,2025-11-11 00:25:39,hr,人事部門,specialist,スペシャリスト,low,低頻度,False,A,A社,5,3,2,1,5,5,5,3,3,3,5,5,3,1,1,4,4,2,1,2,
2158,540,2025-11-14 08:19:39,hr,人事部門,specialist,スペシャリスト,low,低頻度,False,B,B社,4,4,2,2,1,5,1,4,2,2,1,4,3,5,3,5,4,3,1,2,
2159,540,2025-11-20 04:08:39,hr,人事部門,specialist,スペシャリスト,low,低頻度,False,C,C社,2,1,4,1,5,1,2,5,3,3,4,3,2,4,3,5,1,2,1,3,
2160,540,2025-11-20 02:11:39,hr,人事部門,specialist,スペシャリスト,low,低頻度,False,D,D社,5,5,2,2,5,5,2,3,3,3,5,1,3,5,2,4,3,2,1,5,
2161,541,2025-11-11 02:30:39,sales,営業部門,leader,リーダー,low,低頻度,True,A,A社,4,3,2,5,2,3,1,2,3,3,2,2,1,4,4,1,1,4,2,5,
2162,541,2025-11-17 09:18:39,sales,営業部門,leader,リーダー,low,低頻度,True,B,B社,5,4,5,5,3,2,2,1,1,3,5,1,2,3,4,4,3,3,2,5,今後も継続して利用したいと思います。
2163,541,2025-11-17 01:11:39,sales,営業部門,leader,リーダー,low,低頻度,True,C,C社,3,5,1,1,5,4,4,5,2,4,1,3,5,2,3,1,2,5,1,5,
2164,541,2025-10-25 07:54:39,sales,営業部門,leader,リーダー,low,低頻度,True,D,D社,2,3,3,1,4,5,4,3,4,1,3,2,4,3,4,4,3,1,2,3,改善提案が的確で、ビジネスに貢献してくれています。
2165,542,2025-10-25 08:51:39,sales,営業部門,leader,リーダー,low,低頻度,False,A,A社,4,2,1,2,3,1,5,5,4,3,1,4,4,4,3,3,1,2,2,2,コミュニケーションが取りやすく、信頼できるパートナーです。
2166,542,2025-11-06 08:27:39,sales,営業部門,leader,リーダー,low,低頻度,False,B,B社,3,4,4,2,3,1,5,2,5,2,2,3,5,2,3,1,1,3,4,2,
2167,542,2025-11-22 23:49:39,sales,営業部門,leader,リーダー,low,低頻度,False,C,C社,3,2,1,3,4,3,2,3,1,2,1,5,3,3,1,2,2,1,3,2,
2168,542,2025-11-02 08:11:39,sales,営業部門,leader,リーダー,low,低頻度,False,D,D社,5,1,2,3,1,2,1,5,1,2,4,5,1,5,5,2,1,1,4,3,
2169,543,2025-11-11 06:55:39,business,業務部門,executive,役員,high,高頻度,True,A,A社,3,2,4,3,2,5,4,3,1,1,1,1,1,5,4,5,5,5,5,1,
2170,543,2025-11-18 01:37:39,business,業務部門,executive,役員,high,高頻度,True,B,B社,2,2,1,1,5,5,3,3,3,1,5,5,1,2,3,3,1,5,4,4,技術的な知識が豊富で、安心して任せられます。
2171,543,2025-11-06 03:11:39,business,業務部門,executive,役員,high,高頻度,True,C,C社,2,4,4,3,1,1,5,5,1,2,3,2,1,3,4,2,5,2,3,3,もう少しコストを抑えられると助かります。
2172,543,2025-11-18 09:00:39,business,業務部門,executive,役員,high,高頻度,True,D,D社,1,1,3,1,4,3,4,3,4,4,4,5,3,1,1,4,1,2,3,1,対応は迅速でしたが、もう少し詳細な説明が欲しかったです。
2173,544,2025-11-21 03:22:39,hr,人事部門,specialist,スペシャリスト,high,高頻度,False,A,A社,2,2,1,5,2,1,2,2,1,1,4,4,5,1,1,2,1,3,4,2,対応は迅速でしたが、もう少し詳細な説明が欲しかったです。
2174,544,2025-11-08 07:46:39,hr,人事部門,specialist,スペシャリスト,high,高頻度,False,B,B社,3,5,2,4,2,1,4,5,3,1,4,2,5,1,3,4,2,5,4,2,全体的に満足していますが、ドキュメントの質を向上してほしいです。
2175,544,2025-10-27 05:37:39,hr,人事部門,specialist,スペシャリスト,high,高頻度,False,C,C社,2,3,4,5,2,2,4,5,2,4,2,1,4,3,4,3,5,5,5,5,
2176,544,2025-11-09 23:56:39,hr,人事部門,specialist,スペシャリスト,high,高頻度,False,D,D社,5,2,5,1,4,3,2,2,1,3,2,1,5,3,4,5,2,3,1,5,
2177,545,2025-11-01 08:57:39,sales,営業部門,specialist,スペシャリスト,medium,中頻度,True,A,A社,1,1,4,1,1,2,5,2,2,1,5,5,1,3,4,2,5,5,3,1,
2178,545,2025-10-30 07:22:39,sales,営業部門,specialist,スペシャリスト,medium,中頻度,True,B,B社,3,2,5,4,5,3,5,2,5,2,3,5,3,4,1,5,5,4,1,4,
2179,545,2025-11-08 01:25:39,sales,営業部門,specialist,スペシャリスト,medium,中頻度,True,C,C社,1,3,2,2,2,5,3,3,3,2,1,1,2,1,2,3,4,1,5,1,全体的に満足していますが、ドキュメントの質を向上してほしいです。
2180,545,2025-11-12 08:56:39,sales,営業部門,specialist,スペシャリスト,medium,中頻度,True,D,D社,3,1,3,2,2,4,3,3,1,4,5,2,2,1,2,1,5,4,2,1,全体的に満足していますが、ドキュメントの質を向上してほしいです。
2181,546,2025-11-21 02:01:39,it,IT部門,manager,マネージャー,high,高頻度,False,A,A社,5,4,5,2,1,4,5,4,5,2,2,3,1,1,4,3,2,1,2,4,
2182,546,2025-11-17 06:36:39,it,IT部門,manager,マネージャー,high,高頻度,False,B,B社,1,1,3,3,2,3,5,3,5,5,5,1,4,4,4,3,2,3,1,1,
2183,546,2025-10-26 03:02:39,it,IT部門,manager,マネージャー,high,高頻度,False,C,C社,4,4,4,2,2,4,5,2,2,2,3,4,2,4,5,3,3,3,4,1,
2184,546,2025-11-09 02:18:39,it,IT部門,manager,マネージャー,high,高頻度,False,D,D社,3,1,2,3,4,1,5,4,4,4,5,2,1,3,3,1,1,1,3,3,
2185,547,2025-11-02 04:28:39,finance,経理財務部門,manager,マネージャー,high,高頻度,True,A,A社,4,3,5,3,3,5,4,2,4,4,4,3,3,1,1,1,4,1,1,4,コミュニケーションが取りやすく、信頼できるパートナーです。
2186,547,2025-10-26 09:27:39,finance,経理財務部門,manager,マネージャー,high,高頻度,True,B,B社,1,3,4,2,1,5,3,1,4,4,1,3,2,1,5,3,1,1,4,2,コミュニケーションが取りやすく、信頼できるパートナーです。
2187,547,2025-11-10 04:38:39,finance,経理財務部門,manager,マネージャー,high,高頻度,True,C,C社,4,1,1,2,1,4,2,5,4,5,2,2,1,5,4,1,2,1,5,5,
2188,547,2025-11-09 07:10:39,finance,経理財務部門,manager,マネージャー,high,高頻度,True,D,D社,4,2,4,4,1,3,1,1,3,1,2,1,2,5,2,4,4,2,4,2,
2189,548,2025-10-25 23:55:39,business,業務部門,staff,一般社員,medium,中頻度,False,A,A社,1,3,3,4,4,1,2,2,1,3,3,3,3,5,2,3,5,5,5,2,技術的な知識が豊富で、安心して任せられます。
2190,548,2025-11-04 00:59:39,business,業務部門,staff,一般社員,medium,中頻度,False,B,B社,5,4,2,3,4,3,1,3,1,2,3,4,5,4,5,2,2,5,1,5,
2191,548,2025-11-24 07:54:39,business,業務部門,staff,一般社員,medium,中頻度,False,C,C社,4,4,2,4,5,4,4,5,3,1,3,2,5,3,2,4,2,3,2,5,対応は迅速でしたが、もう少し詳細な説明が欲しかったです。
2192,548,2025-11-20 04:07:39,business,業務部門,staff,一般社員,medium,中頻度,False,D,D社,4,5,4,3,4,5,3,3,2,4,2,5,3,2,2,3,2,2,3,1,
2193,549,2025-11-17 03:51:39,logistics,物流部門,manager,マネージャー,medium,中頻度,False,A,A社,5,4,1,1,1,5,1,3,1,1,4,1,3,1,3,2,2,1,1,4,改善提案が的確で、ビジネスに貢献してくれています。
2194,549,2025-11-11 08:25:39,logistics,物流部門,manager,マネージャー,medium,中頻度,False,B,B社,4,5,3,3,5,3,5,5,5,1,1,2,5,5,4,2,4,2,2,5,対応は迅速でしたが、もう少し詳細な説明が欲しかったです。
2195,549,2025-11-06 09:38:39,logistics,物流部門,manager,マネージャー,medium,中頻度,False,C,C社,4,1,4,3,3,2,4,5,1,5,3,4,3,1,5,5,1,1,5,4,
2196,549,2025-11-05 08:55:39,logistics,物流部門,manager,マネージャー,medium,中頻度,False,D,D社,4,1,4,4,2,3,1,1,3,4,2,3,3,1,1,5,1,5,3,1,
2197,550,2025-11-22 00:47:39,hr,人事部門,executive,役員,high,高頻度,True,A,A社,2,1,2,1,2,2,5,2,2,4,4,1,3,1,1,2,5,1,4,2,今後も継続して利用したいと思います。
2198,550,2025-11-02 06:12:39,hr,人事部門,executive,役員,high,高頻度,True,B,B社,5,2,3,5,5,3,4,3,1,2,3,1,5,3,4,3,2,5,1,5,
2199,550,2025-11-01 07:39:39,hr,人事部門,executive,役員,high,高頻度,True,C,C社,4,2,1,5,3,2,1,2,3,2,3,2,5,1,1,3,2,1,4,5,対応は迅速でしたが、もう少し詳細な説明が欲しかったです。
2200,550,2025-11-05 04:45:39,hr,人事部門,executive,役員,high,高頻度,True,D,D社,5,5,2,5,2,2,5,2,5,2,1,2,2,3,2,3,1,3,3,1,
2201,551,2025-11-19 07:10:39,business,業務部門,leader,リーダー,low,低頻度,True,A,A社,3,4,4,1,5,2,3,4,4,2,1,4,5,2,3,3,5,5,1,4,
2202,551,2025-11-12 23:46:39,business,業務部門,leader,リーダー,low,低頻度,True,B,B社,3,4,2,2,4,2,4,1,5,1,5,5,2,2,5,2,3,3,1,4,技術的な知識が豊富で、安心して任せられます。
2203,551,2025-11-22 01:42:39,business,業務部門,leader,リーダー,low,低頻度,True,C,C社,4,1,2,1,1,1,1,3,5,1,3,2,5,4,5,1,4,2,4,3,
2204,551,2025-10-30 02:18:39,business,業務部門,leader,リーダー,low,低頻度,True,D,D社,5,3,5,4,3,2,5,5,2,2,5,2,4,1,2,1,1,1,4,2,
2205,552,2025-11-10 09:31:39,sales,営業部門,specialist,スペシャリスト,medium,中頻度,False,A,A社,5,2,2,3,2,2,3,5,1,2,2,2,2,5,4,3,4,2,2,3,一部対応に遅れが見られることがあります。
2206,552,2025-10-31 01:25:39,sales,営業部門,specialist,スペシャリスト,medium,中頻度,False,B,B社,5,2,2,3,1,5,5,2,4,2,1,4,3,4,3,5,1,1,4,4,
2207,552,2025-10-30 04:52:39,sales,営業部門,specialist,スペシャリスト,medium,中頻度,False,C,C社,2,1,3,4,5,1,3,1,3,3,4,3,4,4,1,2,5,5,5,3,対応は迅速でしたが、もう少し詳細な説明が欲しかったです。
2208,552,2025-11-16 00:56:39,sales,営業部門,specialist,スペシャリスト,medium,中頻度,False,D,D社,3,2,2,4,2,2,1,1,4,2,3,5,5,2,5,1,2,1,2,4,今後も継続して利用したいと思います。
2209,553,2025-11-01 06:05:39,sales,営業部門,leader,リーダー,high,高頻度,True,A,A社,5,1,1,3,1,4,5,3,1,3,3,4,5,5,5,2,3,4,4,5,
2210,553,2025-11-04 00:44:39,sales,営業部門,leader,リーダー,high,高頻度,True,B,B社,5,5,4,2,4,1,5,3,2,2,5,2,4,1,4,5,4,4,1,1,
2211,553,2025-11-15 06:44:39,sales,営業部門,leader,リーダー,high,高頻度,True,C,C社,2,4,3,2,3,5,2,2,1,4,1,3,1,1,3,2,3,4,4,3,全体的に満足していますが、ドキュメントの質を向上してほしいです。
2212,553,2025-10-31 08:24:39,sales,営業部門,leader,リーダー,high,高頻度,True,D,D社,2,3,2,2,5,3,4,2,3,5,5,2,3,2,1,5,2,3,3,5,
